1310,1340.5,1418,1463,1621,1644.5,1690,1720,4045,4115,4345,4550,512,526.5,557,5505,5415,5380,969,994,1065,1093,1137,1170,1260
1299.5,1332.5,1412,1455,1621,1643,1685,1715,4080,4150,4385,4590,514,529,560,5475,5405,5375,978,1003,1078,1112,1130,1160,1250
1305,1337.5,1410,1455,1632.5,1652,1695,1725,4050,4120,4345,4550,515,528.5,558,5420,5365,5340,982,1007.5,1083,1115,1130,1157,1250
1324,1355,1428,1470,1656,1670,1705,1730,4105,4175,4395,4590,514.5,528,558,5460,5395,5370,979,1003,1080,1113,1145,1169,1260
1315,1346,1417,1458,1640,1659,1705,1725,4015,4080,4295,4495,512,526,555,5420,5375,5350,972,996.5,1070,1103,1130,1165,1255
1312.5,1344,1418,1458,1635.5,1658,1700,1725,4035,4105,4330,4535,525,538,565,5400,5360,5335,972.5,996,1070,1115,1128,1161,1250
1316,1347,1417,1458,1634.5,1656,1700,1725,4025,4095,4320,4520,521,534,562,5380,5360,5340,971.5,995.5,1068,1110,1130,1165,1255
1308.5,1337,1410,1455,1597,1616,1665,1690,4005,4075,4315,4515,510.5,523,552,5345,5325,5310,969,992,1070,1113,1125,1156,1250
1307.5,1338.5,1410,1455,1604,1623,1675,1700,4010,4080,4320,4525,508,520,553,5280,5265,5255,965,988.5,1070,1112,1115,1147,1240
1297.5,1327.5,1398,1443,1594.5,1615,1670,1695,3930,4000,4240,4435,498,511,550,5240,5250,5250,947,969.5,1053,1108,1119,1150,1250
1291,1322,1395,1443,1577,1595,1655,1685,3855,3920,4165,4360,506,517.5,553,5210,5220,5225,949.5,973.5,1055,1110,1114,1144,1245
1307,1338,1410,1460,1591,1610.5,1670,1700,3820,3885,4125,4320,510,521.5,557,5315,5310,5295,965,988.5,1068,1120,1120,1151,1250
1326,1356.5,1428,1478,1617.5,1638,1695,1725,3825,3895,4135,4330,513,523,558,5405,5385,5370,968.5,990,1070,1122,1123,1155,1250
1312,1342,1415,1467,1580.5,1603,1665,1700,3810,3875,4115,4310,501.5,513.5,550,5360,5350,5345,931,952,1033,1088,1119,1150,1245
1340,1371,1437,1488,1598,1623,1690,1725,3810,3885,4125,4320,496.5,509,545,5380,5365,5350,940.5,960.5,1040,1093,1135,1168,1265
1324.5,1355.5,1423,1477,1587,1612,1680,1715,3760,3835,4070,4265,488.5,501,538,5415,5395,5385,932.5,955,1033,1087,1126,1158,1255
1321,1353,1420,1475,1594.5,1620.5,1685,1720,3780,3840,4075,4270,491.5,505.5,543,5440,5415,5400,942.5,963,1040,1093,1130,1164,1260
1312,1342.5,1415,1468,1574,1599,1665,1705,3780,3840,4070,4265,487.5,502,540,5475,5425,5405,931.5,954,1030,1082,1128,1158,1250
1322,1351.5,1422,1473,1594.5,1618,1685,1720,3785,3850,4085,4280,485.5,500,538,5480,5425,5390,936,956,1032,1083,1124,1158,1250
1326.5,1356.5,1423,1475,1613.5,1640,1700,1735,3935,4005,4235,4425,487.5,499,535,5440,5395,5370,940.5,963,1038,1088,1135,1170,1265
1308,1340,1405,1458,1606.5,1632.5,1695,1730,3940,4025,4255,4445,487,499,535,5450,5400,5375,947,969,1038,1095,1118,1153,1245
1305.5,1335.5,1402,1453,1596.5,1623,1685,1720,3955,4015,4240,4430,488,498.5,533,5495,5430,5395,939,960,1033,1088,1117,1152,1245
1307.5,1336.5,1400,1450,1580.5,1607.5,1670,1705,3935,4005,4230,4420,483.5,496,530,5490,5430,5395,931,953.5,1025,1080,1120,1151,1240
1297.5,1325,1390,1440,1588.5,1616,1680,1715,3955,4035,4260,4450,488.5,501,537,5570,5505,5470,933.5,954.5,1028,1083,1113,1148,1240
1270,1295.5,1368,1422,1568.5,1597.5,1660,1700,3925,3985,4205,4395,484.5,496.5,533,5525,5470,5435,921,942.5,1015,1070,1096,1126,1215
1263,1291,1367,1418,1554.5,1583.5,1650,1685,3820,3875,4095,4285,486,496.5,533,5550,5500,5470,924,946,1018,1073,1085,1120,1210
1271.5,1295.5,1368,1417,1564,1592,1660,1695,3860,3920,4140,4330,478,489,525,5525,5480,5440,923.5,945.5,1015,1068,1080,1118,1210
1284,1306.5,1378,1427,1554.5,1581.5,1650,1690,3895,3950,4165,4360,482.5,493,527,5590,5535,5485,925.5,946.5,1013,1065,1085,1118,1210
1294.5,1316,1388,1438,1564,1590,1655,1700,3860,3925,4145,4335,480,489,523,5525,5475,5425,927.5,946.5,1010,1060,1085,1120,1210
1296,1317,1395,1445,1591,1617,1685,1725,3950,3995,4235,4425,483,493,528,5580,5510,5450,959.5,979,1045,1093,1088,1123,1220
1293,1316,1393,1443,1583,1612,1680,1720,4030,4100,4335,4525,477.5,487.5,522,5550,5500,5445,947,966.5,1033,1080,1083,1115,1215
1287.5,1311,1390,1440,1585.5,1613,1680,1720,4045,4110,4345,4530,483,493,528,5590,5530,5480,956,975.5,1042,1090,1081,1116,1215
1293.5,1315,1393,1443,1598,1625,1695,1730,4190,4240,4470,4660,488.5,498.5,530,5590,5520,5460,952,971,1033,1080,1088,1121,1220
1296.5,1317.5,1397,1445,1616,1643,1705,1745,4300,4360,4580,4765,489,499,532,5620,5535,5475,963,981,1042,1088,1094,1122,1220
1292,1313,1393,1445,1593,1621,1685,1725,4170,4240,4460,4650,496,505.5,533,5585,5525,5455,956.5,976,1037,1083,1095,1120,1220
1296,1316,1398,1450,1577,1606,1670,1705,4115,4180,4405,4590,486.5,497,528,5480,5440,5375,948,967.5,1030,1078,1092,1123,1220
1293,1311,1392,1445,1567,1597,1665,1700,4115,4200,4415,4605,484.5,495,527,5475,5435,5365,947.5,966,1030,1078,1081,1116,1210
1303.5,1321,1400,1450,1575.5,1603.5,1670,1705,4185,4250,4470,4655,485,496,528,5490,5440,5370,955.5,973.5,1035,1083,1096.5,1127,1225
1318,1333.5,1408,1457,1576,1604,1670,1705,4210,4275,4495,4680,485,495,525,5470,5435,5365,958.5,975.5,1035,1083,1100,1135,1230
1306.5,1322,1400,1448,1558,1588,1655,1695,4135,4190,4400,4575,485,495.5,523,5410,5375,5315,962,979,1038,1085,1087,1119,1215
1296.5,1313.5,1390,1442,1553.5,1583.5,1650,1690,4135,4205,4415,4595,488,498,528,5440,5405,5345,971,988,1045,1092,1085,1118,1215
1299,1311,1390,1442,1561,1589,1655,1695,4165,4235,4445,4620,494,498.5,522,5430,5400,5330,967,984,1042,1090,1090,1120,1215
1295,1305.5,1380,1428,1570,1596.5,1660,1700,4200,4265,4460,4645,505,505,528,5490,5460,5390,969,986,1043,1090,1087,1115,1210
1293,1299.5,1373,1423,1561.5,1588,1655,1695,4195,4260,4465,4645,514,507,525,5470,5450,5370,972,989,1048,1095,1080,1110,1205
1294.5,1301.5,1378,1428,1577,1604.5,1670,1710,4190,4265,4465,4645,518.5,507,522,5470,5450,5375,992,1008,1067,1113,1078,1105,1200
1281,1293,1370,1422,1560.5,1589,1660,1695,4115,4185,4390,4570,507,499.5,517,5440,5415,5350,980,997,1055,1100,1072,1104,1195
1282,1293,1372,1423,1563.5,1591,1660,1700,4080,4135,4340,4520,503,493,513,5350,5350,5280,979,997.5,1057,1102,1066,1102,1195
1292.5,1301,1378,1432,1565.5,1594,1665,1705,4090,4165,4365,4545,501.5,494,515,5355,5350,5290,985.5,1004.5,1063,1108,1073,1105,1200
1293.5,1300.5,1377,1430,1563,1591,1660,1700,4085,4170,4375,4555,501.5,498,520,5355,5345,5290,990.5,1007.5,1067,1112,1075,1103.5,1195
1298.5,1302.5,1378,1432,1557.5,1586,1655,1695,4140,4205,4405,4580,502,495.5,518,5405,5390,5330,998,1014.5,1073,1115,1078,1106,1195
1300,1302.5,1385,1438,1551.5,1581,1655,1695,4145,4205,4415,4590,497,492,517,5360,5350,5290,994,1013,1075,1118,1080,1107,1205
1292.5,1293.5,1375,1428,1530,1561,1640,1675,4060,4140,4355,4530,490,485,510,5370,5365,5310,984.5,1002,1063,1107,1072,1101.5,1200
1288,1288.5,1370,1423,1525,1553,1635,1670,4015,4080,4295,4465,488,481,505,5375,5360,5300,970.5,989,1052,1095,1071,1101,1200
1261.5,1261.5,1348,1408,1496,1523,1605,1645,3950,4020,4240,4425,506,487,508,5365,5355,5300,966.5,983,1048,1092,1055,1083,1180
1273.5,1273.5,1360,1425,1503,1530,1615,1650,3900,3975,4200,4390,510,487,508,5400,5375,5315,967,982.5,1045,1088,1066,1093,1190
1262,1263.5,1353,1423,1485.5,1512.5,1595,1635,3820,3885,4115,4315,524,494,520,5310,5290,5235,969,985,1048,1090,1053,1080,1180
1253.5,1261,1357,1425,1485.5,1512,1595,1640,3765,3830,4065,4260,522,494,518,5315,5295,5235,976,991.5,1053,1097,1053,1083,1180
1270,1275,1367,1437,1497,1523.5,1605,1640,3820,3890,4120,4330,517,495,523,5340,5320,5250,997.5,1012,1072,1115,1066,1095,1190
1242,1256,1350,1420,1471,1500,1585,1620,3765,3825,4065,4280,500.5,485.5,515,5320,5295,5215,987.5,1004,1063,1107,1050,1079,1175
1248,1266,1358,1427,1440,1469,1555,1590,3765,3840,4075,4280,496.5,483.5,512,5285,5275,5210,976,995.5,1055,1098,1052,1083,1180
1216,1238.5,1328,1398,1442,1472.5,1555,1600,3725,3805,4045,4250,495,481.5,510,5260,5255,5195,962,984.5,1043,1087,1037,1069,1165
1221.5,1241,1332,1400,1453,1483,1570,1615,3800,3860,4095,4300,501,481,512,5240,5235,5185,954,973.5,1033,1078,1040,1070,1165
1237,1252,1343,1410,1467,1497,1585,1625,3880,3960,4195,4400,500.5,477,508,5235,5240,5190,945,965.5,1028,1072,1040,1072,1170
1224.5,1239,1330,1398,1445.5,1475.5,1565,1610,3805,3880,4115,4320,494,474,505,5225,5225,5175,937,957.5,1023,1067,1033,1069,1165
1233.5,1247.5,1335,1403,1441,1471.5,1560,1605,3820,3900,4135,4340,486.5,468,502,5150,5160,5125,944.5,965,1030,1073,1040,1072,1165
1230.5,1244,1330,1397,1443,1473,1565,1615,3835,3900,4140,4350,495,474,508,5120,5130,5095,940.5,960,1025,1070,1030,1062,1155
1231,1244.5,1333,1398,1443.5,1472,1565,1610,3805,3880,4120,4330,496.5,471.5,505,5130,5130,5095,939,960,1025,1070,1026,1056,1150
1230,1241.5,1330,1398,1438,1471,1565,1615,3840,3915,4155,4365,501,470,502,5135,5140,5105,943,963,1028,1073,1031,1058,1150
1239,1250.5,1338,1405,1455.5,1487,1580,1630,3870,3930,4170,4380,506,473,505,5140,5155,5120,939.5,961,1025,1070,1030,1061,1155
1245.5,1252.5,1340,1405,1476,1506,1600,1645,4020,4070,4300,4510,503,473.5,505,5165,5165,5130,934,952.5,1015,1060,1032,1064,1155
1238,1245,1332,1398,1456,1485.5,1575,1625,4100,4170,4400,4610,497,474,507,5170,5170,5135,916,934,995,1040,1028,1058,1150
1214.5,1223,1317,1383,1439.5,1468,1565,1615,3990,4065,4315,4525,495,472,508,5135,5135,5100,913,927.5,995,1040,1021,1051,1150
1210.5,1221,1317,1385,1414.5,1442,1540,1595,3965,4030,4280,4490,481,468,503,5100,5100,5075,900,917,985,1028,1020,1050,1150
1217,1223,1317,1385,1407.5,1436,1535,1585,3885,3960,4210,4420,476,463,498,5000,4990,4975,903,923,993,1038,1030,1052,1150
1223,1226,1318,1385,1429,1454,1550,1605,4065,4130,4385,4590,492,474,510,5050,5035,5020,917.5,935,1005,1050,1028,1056,1155
1232.5,1235.5,1327,1393,1436.5,1460.5,1555,1610,4340,4400,4645,4850,502,487,523,5075,5075,5055,926,942.5,1010,1053,1028,1058,1155
1236,1243.5,1333,1400,1439.5,1466.5,1560,1615,4510,4575,4820,5025,514,505.5,542,5080,5070,5050,935,953.5,1018,1063,1033,1065,1165
1255,1261,1345,1413,1463,1489,1585,1635,4615,4675,4920,5125,504,499.5,533,5090,5080,5065,946,965.5,1030,1075,1042,1071,1165
1231.5,1238,1328,1392,1447,1473,1570,1625,4355,4430,4670,4875,487.5,490,525,5065,5065,5040,913.5,933.5,997,1040,1038,1065,1155
1226,1232,1320,1388,1434,1463.5,1560,1615,4365,4435,4685,4890,499,502,535,5060,5050,5040,915,935,997,1040,1030,1060,1155
1211.5,1219,1308,1377,1432.5,1460.5,1560,1620,4400,4460,4710,4915,491,496,528,5070,5065,5055,925,944.5,1005,1050,1020,1050,1150
1226.5,1230,1318,1388,1437.5,1466,1560,1620,4375,4450,4700,4905,486.5,492.5,523,5095,5090,5080,926,946,1003,1048,1029,1059,1155
1220,1224,1315,1385,1438.5,1467,1565,1620,4310,4390,4640,4845,485,491.5,523,5110,5105,5095,924,945,1002,1045,1021,1052,1150
1213,1214.5,1303,1373,1439,1467,1560,1615,4270,4340,4590,4795,484.5,490,520,5125,5110,5095,928.5,947.5,1005,1048,1020,1050,1150
1208.5,1212,1300,1370,1447.5,1475,1565,1625,4360,4425,4675,4880,499,501,530,5135,5120,5105,955,974,1032,1075,1020,1047,1145
1212.5,1216,1300,1370,1435.5,1464,1550,1605,4315,4380,4630,4835,494,492.5,522,5170,5155,5140,955,973.5,1030,1073,1022,1055,1150
1220,1223.5,1308,1378,1429,1457,1545,1595,4320,4380,4630,4835,491.5,492,520,5145,5120,5100,953,971,1028,1072,1025,1050.5,1145
1219.5,1225.5,1310,1382,1431.5,1458.5,1545,1600,4285,4350,4595,4800,494.5,496.5,523,5195,5170,5155,967,983.5,1038,1082,1021,1047,1140
1208,1215,1300,1370,1412,1441,1530,1585,4255,4330,4575,4780,488,488,515,5180,5155,5135,948,966,1023,1068,1022,1048,1140
1196.5,1208,1293,1363,1411,1439,1530,1580,4240,4300,4550,4750,493,491,518,5160,5140,5120,957.5,975,1030,1075,1020,1042,1135
1194,1204,1292,1362,1399,1429,1520,1570,4220,4280,4530,4740,488.5,488,515,5155,5140,5120,947,966,1018,1062,1020,1042,1135
1195,1205,1300,1367,1408.5,1435.5,1530,1580,4215,4265,4530,4740,485,489.5,520,5180,5160,5135,964.5,982,1038,1083,1031,1047,1145
1207.5,1217,1308,1375,1411.5,1440,1535,1580,4280,4350,4610,4820,495.5,499,530,5160,5140,5115,981.5,998,1053,1095,1033,1052,1150
1209.5,1219.5,1308,1375,1420.5,1448,1540,1590,4505,4560,4820,5030,494,497.5,528,5160,5140,5115,980,997,1053,1097,1043,1063,1160
1209,1218.5,1305,1370,1438,1466,1555,1600,4660,4710,4960,5165,499.5,503,535,5170,5150,5125,991,1005.5,1058,1100,1039,1057,1155
1214.5,1232,1317,1380,1455,1482,1570,1615,4700,4770,5020,5220,512,502.5,533,5280,5250,5220,1014,1027,1075,1113,1042,1062,1160
1216,1239,1318,1377,1462,1489.5,1575,1625,4755,4825,5075,5270,514,506,528,5375,5340,5295,1028,1043,1088,1127,1038,1057,1155
1223,1246.5,1323,1380,1472.5,1501,1585,1630,4700,4770,5020,5225,515,519,543,5285,5265,5225,1032.5,1047.5,1090,1130,1048,1070,1170
1207.5,1231,1313,1372,1450.5,1479,1560,1610,4635,4705,4960,5160,508.5,512,535,5280,5255,5220,1022,1037,1080,1120,1038,1060,1155
1186,1211.5,1297,1358,1441.5,1471,1555,1605,4545,4605,4860,5065,516,518,538,5230,5215,5175,1018,1035.5,1080,1120,1033,1055,1150
1193,1216,1300,1362,1447,1477,1560,1605,4555,4630,4885,5085,530,527,522,5215,5185,5145,1033,1048.5,1088,1125,1031,1053,1150
1186.5,1211.5,1295,1358,1421,1449.5,1530,1580,4505,4590,4830,5030,520,520,528,5190,5170,5135,1014,1031,1073,1112,1027,1055,1150
1165.5,1189.5,1275,1335,1400.5,1430,1515,1560,4465,4540,4780,4970,516.5,522,530,5185,5145,5105,1009,1025.5,1065,1102,1015,1040,1135
1171.5,1194.5,1280,1345,1392,1422,1510,1560,4465,4540,4775,4965,524,527,535,5240,5170,5130,1031.5,1046.5,1078,1110,1006,1035,1130
1174,1198,1285,1353,1380,1407.5,1495,1550,4575,4655,4890,5080,529,534,532,5355,5250,5215,1044,1057,1082,1110,1015,1040,1135
1177,1202,1290,1357,1380,1407,1495,1545,4805,4865,5070,5255,524,526,523,5315,5255,5215,1049,1059,1058,1060,1012,1040,1135
1157.5,1184,1268,1333,1357,1386,1470,1520,4780,4835,5020,5165,519,523,522,5265,5225,5185,1033,1042,1050,1073,1004,1031,1125
1149,1175,1263,1328,1357,1385,1470,1525,4795,4860,5040,5180,512,517,515,5325,5270,5230,1012,1022,1038,1065,997,1026,1120
1158,1181.5,1268,1335,1368.5,1396,1480,1535,4875,4930,5100,5225,516.5,520.5,520,5375,5305,5255,1023,1032,1047,1070,1000.5,1030,1125
1167,1188,1275,1342,1372,1395.5,1480,1530,4920,4980,5150,5275,516,519,518,5405,5350,5275,1022,1031.5,1047,1070,1007,1034.5,1130
1178,1192,1275,1340,1380.5,1404,1485,1530,4855,4910,5080,5205,526.5,525,525,5380,5320,5260,1044.5,1055,1065,1085,1019,1047,1140
1161,1182,1275,1340,1363,1390,1475,1525,4840,4900,5085,5205,517,514.5,517,5380,5310,5250,1042,1047,1057,1075,1011,1040,1140
1144,1165.5,1258,1323,1355.5,1381.5,1465,1515,4850,4895,5085,5210,513,513.5,515,5405,5335,5275,1047,1055.5,1065,1083,1000,1027,1125
1151,1173,1262,1325,1381.5,1407,1490,1535,4895,4955,5140,5270,517,519,520,5405,5345,5285,1054.5,1064,1070,1088,1010,1034,1135
1141.5,1163,1252,1315,1360.5,1386.5,1470,1515,5020,5075,5260,5385,524,523,525,5380,5325,5270,1047,1054,1060,1080,1005,1026.5,1125
1141,1164,1248,1308,1383,1410.5,1495,1535,5000,5065,5250,5380,512,514,518,5370,5305,5250,1050.5,1056.5,1065,1082,1017,1037,1140
1140,1164.5,1248,1308,1365,1393,1475,1525,4965,5020,5205,5335,505.5,505.5,510,5385,5320,5265,1043.5,1052,1065,1082,1016,1039,1140
1144,1168,1252,1310,1373,1402,1485,1530,4935,4985,5170,5300,501,504.5,518,5400,5325,5275,1025,1033.5,1048,1068,1018,1042,1140
1147,1170,1250,1307,1369,1397.5,1480,1525,4990,5060,5250,5385,497,501,517,5405,5320,5265,1022,1034,1052,1073,1018,1043,1140
1160,1181,1258,1315,1385,1411.5,1490,1535,4970,5035,5225,5360,503,506,520,5345,5245,5195,1037,1046,1063,1083,1035,1054,1155
1146,1169,1245,1305,1368.5,1395,1480,1520,4935,4990,5185,5330,499,502,517,5355,5240,5185,1017,1030.5,1047,1072,1035,1055,1155
1142,1169.5,1247,1307,1357.5,1386.5,1470,1510,5030,5105,5300,5445,496.5,499,513,5405,5280,5220,1028.5,1037.5,1053,1075,1030.5,1055,1155
1140.5,1165.5,1243,1295,1354,1382,1465,1505,5130,5200,5375,5510,492,493,508,5350,5255,5205,1025,1038,1057,1078,1030,1055,1155
1159.5,1182,1258,1310,1360,1385,1470,1510,5240,5310,5485,5620,492.5,494.5,512,5340,5270,5215,1014.5,1029,1053,1078,1058,1079,1180
1198,1217,1290,1342,1371,1401,1485,1525,5155,5215,5390,5525,500,503,520,5330,5255,5200,1019,1032,1057,1080,1077,1092,1190
1219,1236.5,1310,1360,1364.5,1391,1475,1515,5140,5200,5375,5515,508.5,508,525,5335,5245,5190,1025.5,1034.5,1060,1083,1090,1107,1200
1249,1269,1342,1392,1364,1393,1475,1515,5140,5210,5385,5525,504.5,504.5,520,5390,5285,5220,1022,1033,1058,1082,1107,1123,1215
1257.5,1277.5,1343,1392,1431.5,1459,1540,1575,5200,5275,5450,5590,515.5,516,530,5370,5325,5260,1048,1059,1083,1110,1121,1142,1235
1232,1252.5,1313,1360,1411.5,1440,1520,1555,5050,5110,5285,5425,508.5,510.5,525,5350,5300,5230,1035,1048,1073,1100,1117,1135,1225
1238.5,1262.5,1317,1365,1422.5,1449,1530,1565,5075,5135,5315,5455,518,518.5,535,5370,5320,5255,1039,1053.5,1077,1103,1114,1140,1230
1240.5,1263.5,1318,1365,1430,1458,1535,1575,5100,5165,5345,5485,522.5,523,535,5375,5330,5265,1045,1059,1080,1108,1125,1147,1240
1225.5,1248,1302,1348,1398.5,1429,1505,1545,4995,5055,5235,5375,517,517.5,528,5320,5290,5225,1034,1051,1075,1102,1127,1150,1240
1197,1222,1283,1338,1361.5,1391,1470,1510,4840,4915,5105,5260,510,512,525,5270,5235,5170,979,995,1025,1053,1112,1136,1225
1210.5,1233,1298,1350,1371.5,1398,1480,1520,4845,4920,5115,5280,506,506.5,518,5250,5240,5180,990,1008.5,1042,1075,1102,1122.5,1215
1215,1236,1303,1355,1371,1394,1480,1520,4835,4920,5135,5325,508,508,528,5285,5250,5200,992,1008,1045,1082,1106,1124,1225
1222,1243.5,1310,1362,1368,1395,1480,1520,4870,4960,5155,5335,495,497,510,5265,5210,5165,976.5,994,1033,1063,1109,1128,1225
1235,1258,1320,1368,1384.5,1411,1495,1535,4900,4980,5190,5370,491,495,512,5310,5260,5215,982,996.5,1037,1070,1118,1140,1235
1241.5,1264,1323,1370,1413.5,1439.5,1525,1565,5065,5145,5345,5515,502,503,520,5345,5300,5260,987.5,1006,1048,1082,1131,1155,1255
1228,1250,1308,1358,1400,1427,1510,1550,4910,5010,5210,5375,499,501,518,5320,5285,5245,982,1001,1045,1078,1122,1145,1245
1257,1277.5,1328,1368,1404,1433.5,1515,1555,4935,5010,5200,5365,501.5,504,520,5300,5285,5245,986.5,1007,1050,1083,1145,1169,1265
1263.5,1287,1335,1380,1408,1437,1520,1555,4950,5040,5230,5395,504.5,506.5,523,5325,5310,5270,996,1014,1058,1092,1160,1177,1275
1290,1312.5,1350,1378,1422.5,1450,1530,1570,5035,5115,5295,5450,518,518.5,533,5300,5290,5255,994.5,1013.5,1057,1090,1173,1193,1290
1295,1313,1348,1375,1442,1469,1545,1585,5090,5170,5355,5510,527,528.5,543,5340,5320,5285,1008,1027,1068,1100,1182,1200,1290
1300,1320,1353,1382,1511.5,1539,1615,1650,5190,5270,5450,5600,533,534.5,548,5430,5430,5395,1034.5,1053,1093,1125,1183,1197,1285
1294.5,1310,1342,1363,1493,1524,1600,1640,5235,5315,5500,5655,528,531,547,5435,5440,5395,1028,1048,1088,1118,1167,1190,1280
1301.5,1323,1353,1375,1510,1539,1615,1650,5185,5265,5450,5600,533,535.5,553,5440,5445,5400,1024.5,1045,1085,1117,1177,1195.5,1280
1284,1306,1343,1368,1491,1520,1600,1635,5100,5180,5350,5510,521,529,543,5370,5385,5345,1010,1031,1068,1100,1171,1189,1275
1301.5,1325,1363,1383,1520,1549.5,1630,1660,5075,5160,5340,5490,528.5,533,547,5415,5440,5405,1029.5,1049.5,1083,1113,1180,1196,1280
1296.5,1318.5,1355,1375,1529,1558,1635,1675,5105,5190,5360,5515,530,535.5,547,5460,5475,5440,1036,1056,1087,1118,1172,1193,1280
1283,1306.5,1348,1373,1499.5,1529.5,1605,1645,5180,5220,5400,5550,528,534,550,5445,5470,5430,1037,1055.5,1077,1102,1164,1184,1265
1284,1309,1355,1378,1506.5,1537,1615,1650,5210,5280,5460,5610,528.5,535.5,552,5435,5465,5425,1061,1079,1093,1112,1172,1195,1275
1309.5,1333.5,1373,1395,1524,1555,1635,1670,5340,5420,5595,5735,534,540,548,5425,5465,5425,1069.5,1089,1095,1108,1185,1206,1285
1320.5,1343.5,1382,1400,1554,1584,1655,1690,5410,5480,5655,5790,535.5,542,547,5605,5595,5540,1071.5,1091,1098,1115,1200,1220,1295
1349,1370,1410,1420,1568,1598.5,1665,1695,5490,5575,5745,5880,541,547,548,5610,5610,5555,1073.5,1094,1102,1118,1232,1250,1305
1339.5,1362,1403,1415,1567,1597,1665,1700,5475,5535,5720,5840,540,547.5,552,5620,5620,5550,1067,1086,1098,1115,1230,1247,1305
1332,1356,1403,1423,1554.5,1586,1660,1700,5410,5490,5680,5815,536.5,543.5,547,5625,5620,5555,1055.5,1075.5,1088,1103,1232,1244,1305
1342.5,1367.5,1415,1435,1567.5,1598,1675,1705,5485,5560,5750,5885,543,548.5,553,5640,5625,5555,1073,1093,1105,1120,1236,1250,1305
1331,1358,1403,1430,1559,1589,1660,1695,5510,5590,5785,5920,534,542,548,5650,5645,5575,1059,1079,1093,1110,1234,1250,1305
1322.5,1351.5,1400,1425,1564.5,1596,1670,1705,5470,5555,5750,5895,534,540,550,5605,5605,5540,1054,1076,1092,1107,1231,1250,1305
1325,1354,1408,1430,1538,1569,1645,1680,5425,5500,5700,5845,529,537.5,548,5590,5585,5525,1052,1072,1088,1103,1229,1250,1305
1352,1379.5,1427,1443,1542,1575,1650,1685,5560,5630,5825,5970,548,553,558,5685,5670,5605,1073.5,1095.5,1108,1122,1246,1267,1320
1361,1387,1433,1453,1548,1579.5,1655,1690,5530,5600,5790,5930,546,550.5,552,5715,5695,5630,1072,1090.5,1098,1107,1272,1287,1340
1349,1376,1425,1445,1534,1564.5,1645,1680,5525,5590,5780,5920,553,556,550,5720,5705,5635,1064,1080,1083,1088,1259,1275,1330
1344.5,1371.5,1423,1443,1539,1573,1650,1685,5485,5560,5750,5895,554.5,556,555,5685,5690,5620,1062,1080.5,1085,1092,1258,1274,1325
1350.5,1377,1428,1448,1545,1577,1655,1690,5475,5540,5725,5870,552.5,555,560,5665,5670,5605,1062,1081.5,1092,1100,1265,1280,1330
1325,1351,1407,1430,1507.5,1540,1620,1660,5450,5530,5720,5865,554,556,558,5670,5680,5600,1037.5,1057,1073,1085,1241,1257,1310
1326,1352.5,1408,1430,1489.5,1521,1605,1640,5400,5480,5670,5805,559.5,557,548,5670,5670,5590,1039,1060.5,1075,1085,1246,1260,1310
1322,1346.5,1403,1428,1473,1504,1590,1625,5425,5490,5685,5820,547,547,543,5640,5640,5555,1038.5,1059,1077,1083,1240,1255,1305
1309,1335.5,1393,1420,1460,1491.5,1575,1615,5445,5500,5690,5825,531,528,523,5640,5640,5560,1004,1026,1047,1057,1220,1234,1285
1302,1329,1390,1420,1472,1503,1585,1625,5350,5425,5615,5755,538,535,533,5705,5700,5625,1002,1026,1053,1063,1217,1235,1285
1296,1324,1385,1418,1462.5,1494.5,1575,1615,5400,5480,5660,5795,549,543,538,5710,5720,5630,1007,1026,1055,1063,1212,1229,1280
1283.5,1308.5,1373,1405,1432,1464,1550,1595,5135,5210,5400,5530,540,534,530,5600,5600,5515,992.5,1012,1047,1055,1196,1215,1265
1239,1265.5,1335,1373,1357,1387,1475,1520,4700,4775,4965,5100,500,497,503,5500,5505,5440,959.5,981,1030,1052,1169,1186.5,1235
1242,1269.5,1348,1387,1374.5,1407,1505,1545,4750,4815,5020,5155,496,495.5,505,5345,5380,5355,971,993,1040,1060,1165.5,1186,1240
1268,1296,1373,1412,1396,1427,1525,1565,4870,4950,5155,5290,499,498.5,515,5330,5370,5350,968,991,1040,1058,1187,1202,1255
1265,1293.5,1377,1415,1362,1394.5,1495,1540,4845,4920,5120,5255,492,495,513,5165,5220,5210,949,972,1023,1043,1175,1190,1245
1282,1310.5,1393,1430,1386,1418,1520,1565,4900,4980,5175,5310,498,503.5,522,5200,5235,5265,983,1004.5,1050,1070,1185,1203,1260
1267,1298,1380,1420,1361.5,1394,1500,1550,4800,4880,5075,5210,487,494,513,5135,5180,5205,967,990,1038,1057,1186,1203,1255
1288,1317.5,1398,1443,1382,1415.5,1520,1570,4970,5050,5250,5380,500.5,507,525,5200,5220,5260,985,1007,1052,1070,1194,1210,1270
1290,1320,1400,1443,1391,1425.5,1530,1570,5010,5100,5295,5430,494.5,502,518,5210,5245,5285,995.5,1017.5,1060,1077,1182,1205,1265
1303.5,1332,1410,1453,1398,1431,1530,1575,5030,5105,5300,5435,495,502,518,5320,5350,5370,992,1014.5,1058,1075,1193,1215,1275
1304.5,1332.5,1408,1450,1397,1430,1525,1575,5165,5235,5430,5565,494.5,503.5,520,5340,5370,5395,1004,1028,1068,1085,1201,1221,1280
